385.05,721.5456264000001,109,717.4023599008016,733.9095222646982,0.9445391934187148,0.05546080658128516,0.0587173163037813,792.2596746209421,154.0613492362911
385.55,707.8210304,108,701.1807020979389,717.4023599008016,0.941820426878508,0.05817957312149202,0.061773530772015306,798.5056238866191,149.7214542421577
386.05,701.8687254,108,701.1807020979389,717.4023599008016,0.940635119265553,0.05936488073444701,0.06311148661002486,801.1765195035225,147.88659716916837
386.55,690.8932634,107,685.2399616324935,701.1807020979389,0.9384134278711604,0.061586572128839556,0.06562840034008444,806.1021676136729,144.53563435441396
387.05,679.9158874000001,106,669.5757402479268,685.2399616324935,0.9361698886334102,0.06383011136658978,0.0681821880212008,810.9749220305464,141.2624996235467
387.55,668.3503694000001,105,654.18380904879,669.5757402479268,0.9337803687445738,0.06621963125542618,0.0709156387004104,816.0592721175234,137.89147296458154
388.05,651.2693434,104,639.0600917701106,654.18380904879,0.9301847456571044,0.0698152543428956,0.07505525614008701,823.5186008033434,133.02727062701166
388.55,631.7418774,103,624.2006503770136,639.0600917701106,0.9259860583149581,0.07401394168504194,0.07992986613613495,831.960843949216,127.63851045556487
389.05,616.5421414,102,609.6016725738413,624.2006503770136,0.922652091165467,0.07734790883453302,0.08383215035781189,838.4754351719379,123.56426758669424
389.55,609.6702674000001,102,609.6016725738413,624.2006503770136,0.9211315650894142,0.07886843491058582,0.08562124879840605,841.394596420766,121.76228760944505
390.05,596.0012354,101,595.2594608938072,609.6016725738413,0.9180531694723588,0.08194683052764118,0.08926152999911685,847.2103875474246,118.21575770953763
390.55,575.7534444,99,567.33106375237,581.1704231089635,0.913391419342314,0.08660858065768595,0.0948208827274164,855.7918936315209,113.0881150368351
391.05,560.9713504,98,553.7379765844112,567.33106375237,0.909914191312759,0.09008580868724103,0.09900472983861452,862.0284368993433,109.44016302266965
391.55,548.4805194,97,540.3878378663201,553.7379765844112,0.9069231097150865,0.0930768902849135,0.10262930703591167,867.288231161027,106.41470221079352
392.05,535.3000124,96,527.2774003283515,540.3878378663201,0.9037113595576408,0.09628864044235919,0.10654800277103038,872.8342482564718,103.27512757623786
392.55,515.3951484,95,514.4034877394124,527.2774003283515,0.8987532018380499,0.10124679816195015,0.11265250344019839,881.2018483028746,98.63603456924628
393.05,501.0364434,93,489.3528586959357,501.76299000039796,0.8950849738849824,0.10491502611501757,0.11721236438552829,887.2505793924422,95.3554859357093
393.55,488.86363339999997,92,477.17010304937764,489.3528586959357,0.8919140834216891,0.1080859165783109,0.12118422456528122,892.3879574424722,92.61709936711776
394.05,475.06050339999996,91,465.2117862341316,477.17010304937764,0.8882436516525721,0.11175634834742787,0.12581722159173991,898.2346068304795,89.55399336417351
394.55,455.1307384,90,453.47502200124865,465.2117862341316,0.8828086408342389,0.11719135916576107,0.13274831457813696,906.7065690807158,85.21588107835296
395.05,438.86392839999996,88,430.65484088353617,441.9569715888319,0.8782386244348719,0.12176137556512812,0.13864270162733838,913.6697532392477,81.73899247723294
395.55,412.55465039999996,86,408.68736991432615,419.5658778083664,0.8705801509438836,0.12941984905611637,0.1486593151886122,925.0357674562576,76.2347491168464
396.05,364.54544239999996,81,357.35922965592033,367.2249081519922,0.8556333149990971,0.14436668500090288,0.16872494615413047,946.2457436589996,66.52744878734957
396.55,313.6932394,76,310.90492247479693,319.8207438325502,0.838139154595384,0.16186084540461598,0.1931192982897394,969.6767712417844,56.65119698643112
397.05,274.4027134,71,269.01918497134886,277.04502253271403,0.8231442796650663,0.17685572033493369,0.21485385333285123,988.754535850025,49.26181418036471
397.55,261.9061474,70,261.1643849338364,269.01918497134886,0.8180522476021406,0.18194775239785943,0.22241580893051904,995.0472358742726,46.95204024356425
398.05,250.9536914,68,245.95880289093157,253.47834463859417,0.8134323557699065,0.18656764423009353,0.22935852367651255,1000.6811394895276,44.93756000897269
398.55,231.9339304,66,231.4102495465133,238.60351446814147,0.8050612189567823,0.1949387810432177,0.24214156197440984,1010.7167697755666,41.47395274106866
399.05,215.24566140000002,63,210.78051759183887,217.50094474317717,0.7972814345411934,0.20271856545880662,0.2542622425109695,1019.8554945484117,38.458404986946746
399.55,211.25702940000002,63,210.78051759183887,217.50094474317717,0.7953642309921637,0.2046357690078363,0.2572856070640326,1022.0811770303318,37.74390889459018
400.05,203.4157844,61,197.79724739302495,204.2133385136847,0.7915033585385833,0.20849664146141667,0.2634185177007724,1026.5327475778456,36.33819701044444
400.55,186.99955640000002,59,185.40975181549285,191.5300968325023,0.7830531296541228,0.21694687034587723,0.27705255509508464,1036.1388596189618,33.41051563688584
401.05,167.8725144,55,162.35414350691113,167.90837923112005,0.7725023186883834,0.22749768131161663,0.29449449640213454,1047.8842759535494,30.026074843331415
401.55,153.5559704,53,151.65252424045053,156.9362139712992,0.7639960248723255,0.23600397512767446,0.3089073338661861,1057.1662347132276,27.502271272313223
402.05,135.01898740000001,49,131.81920764638699,136.58638986220976,0.7520793677347155,0.2479206322652845,0.32964690018292675,1069.9085724093427,24.25224157612472
402.55,128.1643644,48,127.1760912993313,131.81920764638699,0.7473684366661388,0.25263156333386116,0.3380281410609205,1074.8667529726163,23.0541289631641
